index,label,timestamp,object_ind,depth,yolo_cls,yolo_proba,pos_map_x,pos_map_y,pos_map_z,pos_cam_x,pos_cam_y,pos_cam_z,pos_img_x,pos_img_y,width_img,height_img
1581526226911478202_1,lemonaid,1581526226911478202,1,1651,bottle,0.5490168929100037,-5.3906191425430166,2.9052291324188184,0.9288538861555238,-0.2624811559388617,0.11780106596979206,1.651,382,280,23,56
1581526226911478202_11,mate,1581526226911478202,11,1174,bottle,0.761006772518158,-4.821163005703728,3.728920953103202,0.8059662965676159,0.5972751836633328,0.34394240105660034,1.174,733,363,44,130
1581526226911478202_12,lemonaid,1581526226911478202,12,965,bottle,0.6693959832191467,-4.6211884743350415,3.445149244815863,0.7831042369759211,0.3274380099564265,0.4113647198767299,0.965,641,457,44,82
1581526226911478202_2,currant,1581526226911478202,2,1590,bottle,0.671046257019043,-5.317249635128503,3.1284074612860415,0.9477497377480393,-0.034915618156367824,0.1113489100986612,1.59,455,259,26,97
1581526226911478202_3,black_cup,1581526226911478202,3,1341,cup,0.273981511592865,-5.078254191057891,2.7150888000183153,0.8932230449914442,-0.4314163334499808,0.2195638861106721,1.341,288,338,36,40
1581526226911478202_4,white_cup,1581526226911478202,4,1152,cup,0.48874804377555847,-4.842796134338803,3.205649369177802,0.8498547806377857,0.0737237866028492,0.30372702503781634,1.152,486,379,56,66
1581526226911478202_9,mate,1581526226911478202,9,1360,bottle,0.4668918550014496,-5.064223851316969,3.41804165503959,0.956578374559717,0.27091228862348454,0.1508109136883932,1.36,568,281,39,97
1581526227810500034_0,lemonaid,1581526227810500034,0,1645,bottle,0.3884719908237457,-5.4981333508887875,2.7202012148898853,0.9312044161391655,-0.7231782922809473,0.11666369488406747,1.645,230,280,24,57
1581526227810500034_1,lemonaid,1581526227810500034,1,1603,bottle,0.4931582510471344,-5.413373334231024,2.892355611250306,0.9357710038640075,-0.5359332088591877,0.12085046785045042,1.603,287,284,24,53
1581526227810500034_12,mate,1581526227810500034,12,1301,bottle,0.7237330675125122,-4.857917975428137,3.7411397598989167,0.784191466527814,0.4195578871379224,0.33942381533199373,1.301,636,349,37,124
1581526227810500034_13,lemonaid,1581526227810500034,13,1028,bottle,0.7969955801963806,-4.642908243812175,3.438368048813339,0.7789710739485475,0.17574708238322084,0.40230813537127763,1.028,551,428,42,106
1581526227810500034_14,fritz_red,1581526227810500034,14,1312,bottle,0.8102613091468811,-4.70160165139318,4.285006106571401,0.6159608023471248,0.9849238769105729,0.5090329252929356,1.312,857,420,57,119
1581526227810500034_15,white_cup,1581526227810500034,15,1129,cup,0.6078360080718994,-4.626025792354183,3.8391166840596673,0.6579233283034078,0.569252872575802,0.5047251048134017,1.129,720,480,65,59
1581526227810500034_2,currant,1581526227810500034,2,1544,bottle,0.6637429594993591,-5.292480410082382,3.155204503278399,0.9571786480604139,-0.25204450093694264,0.11140971078951528,1.544,378,261,27,96
1581526227810500034_3,mate,1581526227810500034,3,1471,bottle,0.5704396963119507,-5.143101557001398,3.409265092533537,0.9053166313943611,0.029991389497211748,0.17980013438918116,1.471,476,295,29,82
1581526227810500034_4,black_cup,1581526227810500034,4,1278,cup,0.312160462141037,-5.109183965646574,2.7018200702532873,0.896466926482478,-0.649703534926512,0.22952929627706412,1.278,189,347,32,39
1581526227810500034_5,white_cup,1581526227810500034,5,1100,cup,0.7789174914360046,-4.79515886402174,3.222413626059081,0.891374844407828,-0.06992275303095298,0.2722562086559953,1.1,418,372,55,64
1581526227810500034_6,clutter,1581526227810500034,6,1010,cup,0.22884754836559296,-4.6282463491668135,3.345483580713793,0.6951511791114822,0.08890350958390716,0.4917646287223715,1.01,494,519,67,20
1581526227943532740_0,lemonaid,1581526227943532740,0,1634,bottle,0.5351272225379944,-5.513527540971868,2.680622043262005,0.926855806780084,-0.7998959473844626,0.123426707606168,1.634,202,284,26,53
1581526227943532740_1,lemonaid,1581526227943532740,1,1583,bottle,0.6103302240371704,-5.399879270976248,2.9143932088943636,0.9379962270945545,-0.5447732440227575,0.12279239829092632,1.583,282,282,23,59
1581526227943532740_10,lemonaid,1581526227943532740,10,1032,bottle,0.6991822719573975,-4.642826141187224,3.4443723117908935,0.7844513593541161,0.1619191294335448,0.395864195696837,1.032,542,428,45,98
1581526227943532740_11,fritz_red,1581526227943532740,11,1328,bottle,0.7740065455436707,-4.700250068760305,4.26570625229407,0.6137216352256387,0.9409292104847268,0.5079484568667736,1.328,839,414,48,125
1581526227943532740_12,white_cup,1581526227943532740,12,1140,cup,0.658460259437561,-4.625567862703725,3.836990778140164,0.6602583843066558,0.5457922764319418,0.5000198981780416,1.14,709,476,60,62
1581526227943532740_2,currant,1581526227943532740,2,1576,bottle,0.6230331659317017,-5.336690712680571,3.131803962570323,0.9472179545887041,-0.31842597340437545,0.11484362133971508,1.576,358,262,25,95
1581526227943532740_3,mate,1581526227943532740,3,1421,bottle,0.44827333092689514,-5.0924582678395245,3.4184050618504895,0.9282737400459785,0.0213032099315919,0.1668786333619308,1.421,475,296,26,74
1581526227943532740_4,black_cup,1581526227943532740,4,1257,cup,0.3466451168060303,-5.101192550488031,2.7098722345606867,0.8998481404158408,-0.6656897382769286,0.23050063322646916,1.257,178,348,31,42
1581526227943532740_5,white_cup,1581526227943532740,5,1172,cup,0.676244854927063,-4.86975958337468,3.2080611957531127,0.8581004430861208,-0.12476370374551282,0.29108408574718353,1.172,396,370,52,68
1581526227943532740_9,mate,1581526227943532740,9,1334,bottle,0.6286109685897827,-4.879597515544232,3.7527976865385786,0.7817356393775783,0.3991595866163954,0.3349771189578489,1.334,622,349,39,113
1581526228076483420_0,lemonaid,1581526228076483420,0,1615,bottle,0.5074896812438965,-5.505129208336467,2.7086396715058005,0.9336284864129245,-0.8032411316404398,0.12051043731515139,1.615,198,284,26,52
1581526228076483420_1,lemonaid,1581526228076483420,1,1674,bottle,0.577511727809906,-5.512568493763316,2.880155850418099,0.9075432172973943,-0.6405440456731312,0.13473162147517664,1.674,262,283,22,60
1581526228076483420_10,lemonaid,1581526228076483420,10,1034,bottle,0.7357587218284607,-4.642773056530461,3.4414750575751705,0.7863903258456406,0.14032757094800533,0.3934610098661188,1.034,527,422,52,107
1581526228076483420_11,fritz_red,1581526228076483420,11,1338,bottle,0.7958211302757263,-4.69281965052897,4.269825782462471,0.6323666984279779,0.9221634775246653,0.48678559388616716,1.338,832,403,41,127
1581526228076483420_12,white_cup,1581526228076483420,12,1133,cup,0.7220391035079956,-4.608622835246107,3.830044589221452,0.6629223724310529,0.5230876033459011,0.4987729828641095,1.133,701,475,56,64
1581526228076483420_2,currant,1581526228076483420,2,1545,bottle,0.6880738735198975,-5.312140307781704,3.1361995340821958,0.9570330935344217,-0.33889646332377577,0.1113476613121712,1.545,347,257,28,104
1581526228076483420_3,mate,1581526228076483420,3,1495,bottle,0.4755961000919342,-5.170290004748502,3.419549967036417,0.926457888476517,-0.02729152151581514,0.1531349767457612,1.495,456,284,28,82
1581526228076483420_4,black_cup,1581526228076483420,4,1225,cup,0.46341925859451294,-5.082212156140902,2.7167399408005206,0.9077942478131052,-0.6779630203982572,0.22912558417808684,1.225,163,350,35,42
1581526228076483420_5,white_cup,1581526228076483420,5,1159,cup,0.6715460419654846,-4.859818607677042,3.204989849532311,0.8577949060682489,-0.14714822883977152,0.29413677561917234,1.159,384,373,55,68
1581526228076483420_9,mate,1581526228076483420,9,1448,bottle,0.712237536907196,-4.972017824910136,3.786617547786056,0.7345570915225814,0.3804101596189014,0.3591609974488068,1.448,601,343,41,122
1581526228477133352_0,lemonaid,1581526228477133352,0,1561,bottle,0.6656067371368408,-5.5157238143689655,2.6919744143523348,0.9371925579850148,-0.9231544236109542,0.1282513941819249,1.561,146,281,28,66
1581526228477133352_1,lemonaid,1581526228477133352,1,1530,bottle,0.6592065095901489,-5.399495424407332,2.9182186456502377,0.9378470550362162,-0.6707648257060935,0.13411740342717812,1.53,230,286,25,63
1581526228477133352_10,lemonaid,1581526228477133352,10,1051,bottle,0.7470917701721191,-4.653052712997449,3.4416436484357074,0.7860356432197038,0.0770034928769783,0.39023983789763617,1.051,499,418,41,105
1581526228477133352_11,fritz_red,1581526228477133352,11,1389,bottle,0.8068986535072327,-4.688380966952657,4.2547694151933895,0.6283298568850435,0.8286437263224437,0.48016020601449444,1.389,782,393,41,127
1581526228477133352_12,white_cup,1581526228477133352,12,1173,cup,0.7948601841926575,-4.616419234107296,3.823578445311473,0.6530149263640939,0.44832127266159444,0.5004660524236335,1.173,660,466,53,69
1581526228477133352_2,currant,1581526228477133352,2,1542,bottle,0.5455287098884583,-5.3338787644323356,3.1396560238758693,0.9477272607304159,-0.44025617874156187,0.12149042117264579,1.542,312,266,26,92
1581526228477133352_3,mate,1581526228477133352,3,1408,bottle,0.6303167939186096,-5.086167530425835,3.413272256895331,0.938976115068493,-0.0982560242024699,0.15868148556205267,1.408,429,288,26,86
1581526228477133352_4,black_cup,1581526228477133352,4,1180,cup,0.36919212341308594,-5.086048722374718,2.7197187377070766,0.9149106340141382,-0.7496641461404736,0.2313389294019371,1.18,116,351,40,49
1581526228477133352_5,white_cup,1581526228477133352,5,1112,cup,0.6153570413589478,-4.824224350975421,3.2156262969715916,0.8851247700922958,-0.1940251457340889,0.2761140085340799,1.112,359,371,53,66
1581526228477133352_9,mate,1581526228477133352,9,1340,bottle,0.7489285469055176,-4.860408226284845,3.738721377848001,0.7924359308066118,0.28489816449551847,0.3227768450996772,1.34,576,339,38,122
1581526228611651184_0,lemonaid,1581526228611651184,0,1544,bottle,0.6631002426147461,-5.518157406616041,2.703136342341681,0.9428046259724712,-0.9478702205766147,0.12609963696295126,1.544,133,281,29,66
1581526228611651184_1,lemonaid,1581526228611651184,1,1616,bottle,0.7867283225059509,-5.526848457577228,2.861025588969595,0.905901463102368,-0.8040839098728919,0.14863602646016302,1.616,198,284,26,71
1581526228611651184_10,lemonaid,1581526228611651184,10,1052,bottle,0.6864964962005615,-4.65085176976989,3.446215753692021,0.7869452919695673,0.060814734608177365,0.3890993944867135,1.052,486,420,50,100
1581526228611651184_11,fritz_red,1581526228611651184,11,1410,bottle,0.7528349161148071,-4.698156490239123,4.229964283242437,0.6192430255857657,0.7730357708893053,0.4850198812453435,1.41,759,397,35,118
1581526228611651184_12,white_cup,1581526228611651184,12,1208,cup,0.7615005970001221,-4.637720820826257,3.8272715093724097,0.6334229599312742,0.42030084482875396,0.5131104978213261,1.208,643,465,50,69
1581526228611651184_2,currant,1581526228611651184,2,1528,bottle,0.6805953979492188,-5.331890546140245,3.137412765741325,0.9509460620238119,-0.47555977152145934,0.12115211974804146,1.528,297,261,29,103
1581526228611651184_3,mate,1581526228611651184,3,1491,bottle,0.5781334042549133,-5.175186934856396,3.418365573379398,0.9255699012672292,-0.15676909161718558,0.1548856913056239,1.491,409,285,28,82
1581526228611651184_4,black_cup,1581526228611651184,4,1164,cup,0.41878512501716614,-5.091134803750331,2.7100427237215188,0.911513250655922,-0.7853516481723973,0.23818382520940104,1.164,94,353,42,55
1581526228611651184_5,white_cup,1581526228611651184,5,1174,cup,0.7047364711761475,-4.894819031787803,3.2044651803750557,0.8535281165861216,-0.2533841366581627,0.2953352944031788,1.174,336,373,54,66
1581526228611651184_9,mate,1581526228611651184,9,1478,bottle,0.7217976450920105,-4.975588460397351,3.778031776160911,0.7309278278470802,0.25096735646716184,0.3565459354751315,1.478,552,331,39,139
1581526228943724594_0,lemonaid,1581526228943724594,0,1488,bottle,0.532582700252533,-5.513270875559957,2.7049383171396792,0.9410111709513312,-1.0205139879890728,0.13973747093220149,1.488,94,287,30,67
1581526228943724594_1,lemonaid,1581526228943724594,1,1476,bottle,0.7273975610733032,-5.401761809532033,2.915430208413513,0.9333482549499513,-0.7827147473641433,0.15009843316099608,1.476,178,288,30,74
1581526228943724594_11,mate,1581526228943724594,11,1492,bottle,0.6659032702445984,-4.978707957111681,3.7957843873748947,0.7672964854500841,0.1938353663107037,0.3164267473415664,1.492,533,334,34,101
1581526228943724594_12,fritz_red,1581526228943724594,12,1451,bottle,0.7257346510887146,-4.698963449406707,4.242759042027915,0.6409316469392047,0.7166601134490778,0.4542116800623124,1.451,728,380,37,118
1581526228943724594_13,lemonaid,1581526228943724594,13,1059,bottle,0.7501642107963562,-4.655561515979741,3.449864790728858,0.790005118354376,0.01362117919310049,0.38449670055087715,1.059,465,420,43,92
1581526228943724594_14,white_cup,1581526228943724594,14,1282,cup,0.5779245495796204,-4.679432422064586,3.8620173603296086,0.624914679271334,0.3785214045108708,0.5062063526968145,1.282,614,444,51,79
1581526228943724594_15,coke,1581526228943724594,15,1419,bottle,0.5787965059280396,-4.537870454305803,4.492558801630071,0.5938573034877898,1.0108264584697355,0.5090662900458313,1.419,830,405,70,118
1581526228943724594_2,mate,1581526228943724594,2,1469,bottle,0.5576559901237488,-5.166656726920876,3.40960403461038,0.9278399210296546,-0.23552827924276976,0.15720344653782764,1.469,377,285,32,85
1581526228943724594_3,black_cup,1581526228943724594,3,1131,cup,0.6769892573356628,-5.097145911839997,2.7178263183360376,0.901950625759727,-0.835750937718714,0.2549131083354029,1.131,52,362,56,60
1581526228943724594_4,white_cup,1581526228943724594,4,1096,cup,0.7048515677452087,-4.826575306400749,3.2168222413188765,0.8886954523832787,-0.269431023863816,0.2758376985076649,1.096,319,372,56,68
1581526228943724594_5,clutter,1581526228943724594,5,1028,cup,0.3725816607475281,-4.652458659178962,3.332983766593341,0.6963413868396091,-0.09138443749576683,0.4867538107601653,1.028,402,511,59,28
1581526228943724594_9,currant,1581526228943724594,9,1494,bottle,0.6922496557235718,-5.319738520646559,3.1560322603446007,0.966847952759408,-0.5297936397399138,0.11206804551509268,1.494,272,256,32,108
1581526229076355797_0,lemonaid,1581526229076355797,0,1456,bottle,0.6927585005760193,-5.502801688902922,2.717009142523306,0.9511836027143219,-1.0384116156051746,0.13608716862709683,1.456,80,281,28,79
1581526229076355797_1,lemonaid,1581526229076355797,1,1520,bottle,0.7612806558609009,-5.49247367842185,2.871968411680031,0.9190767387946801,-0.8946041451245118,0.15540827218747885,1.52,145,291,33,68
1581526229076355797_10,fritz_red,1581526229076355797,10,1474,bottle,0.7717330455780029,-4.714455519723791,4.2256517555119775,0.6394583012422734,0.6631327760594224,0.45086893899713276,1.474,707,376,32,118
1581526229076355797_11,lemonaid,1581526229076355797,11,1067,bottle,0.7350010871887207,-4.667598966671906,3.4437536835258906,0.7870349544693718,-0.019114965457295734,0.38584571766419073,1.067,450,416,41,98
1581526229076355797_12,white_cup,1581526229076355797,12,1211,cup,0.7416287064552307,-4.618610562044556,3.8163410174855112,0.6547551477661147,0.337246535118416,0.49067707453773735,1.211,606,451,49,76
1581526229076355797_13,coke,1581526229076355797,13,1419,bottle,0.6609382629394531,-4.537309602278356,4.454576062669727,0.6267827568769344,0.9465407255096742,0.4754172197638453,1.419,815,398,51,106
1581526229076355797_2,mate,1581526229076355797,2,1387,bottle,0.5722824335098267,-5.084463653276586,3.4140757127040375,0.9513839736865453,-0.2285092129117468,0.1504277953626984,1.387,378,288,26,80
1581526229076355797_3,white_cup,1581526229076355797,3,1095,cup,0.6312645673751831,-4.833646402144748,3.215871236587947,0.8854517992334207,-0.2967218110085115,0.27936344174022987,1.095,305,374,57,67
1581526229076355797_7,currant,1581526229076355797,7,1496,bottle,0.692096471786499,-5.345493056545019,3.140917954775624,0.967954603639271,-0.5884426816878514,0.11051546745535412,1.496,252,257,30,106
1581526229076355797_9,mate,1581526229076355797,9,1423,bottle,0.6843196749687195,-4.915465211393037,3.7692216621143984,0.7947271405830034,0.1647781183256948,0.30293863821597095,1.423,527,328,30,114
1581526229210425371_0,lemonaid,1581526229210425371,0,1434,bottle,0.67884361743927,-5.403366130500089,2.9005307858880283,0.932751760884009,-0.85837192908586,0.1595617591944551,1.434,141,292,30,76
1581526229210425371_10,coke,1581526229210425371,10,1427,bottle,0.7132819294929504,-4.53387618912679,4.4424038590375226,0.6450277043390453,0.9104659816449552,0.45508487187591723,1.427,801,393,48,98
1581526229210425371_11,lemonaid,1581526229210425371,11,1062,bottle,0.65627521276474,-4.660345239527045,3.447916215580948,0.7898571497377218,-0.0317122435825074,0.3840155123834466,1.062,440,417,47,96
1581526229210425371_12,white_cup,1581526229210425371,12,1236,cup,0.5745484828948975,-4.636067727321897,3.826293014936268,0.6650235060869008,0.315855721671596,0.47491297112410535,1.236,592,441,52,73
1581526229210425371_3,clutter,1581526229210425371,3,1454,bottle,0.21141240000724792,-5.421385179063685,2.932418600657704,0.9810016260089467,-0.838259739913756,0.10603542760707109,1.454,134,262,68,95
1581526229210425371_4,currant,1581526229210425371,4,1475,bottle,0.7432840466499329,-5.333946031854282,3.1453547190074342,0.9724528017089301,-0.6089108733321292,0.11034527182624794,1.475,240,256,33,108
1581526229210425371_5,mate,1581526229210425371,5,1402,bottle,0.4806188941001892,-5.108346485343159,3.4155101956700884,0.9609942920378465,-0.26547662745806333,0.137444223127808,1.402,358,279,38,88
1581526229210425371_7,mate,1581526229210425371,7,1532,bottle,0.6041743755340576,-5.0127510999378995,3.798106212688417,0.7577918492227014,0.11846912108008038,0.31770815433589955,1.532,505,329,33,106
1581526229210425371_8,white_cup,1581526229210425371,8,1110,cup,0.6489498019218445,-4.857494307915312,3.210034124655641,0.8725422508450867,-0.3334329182940871,0.28939466507123024,1.11,294,378,47,65
1581526229210425371_9,fritz_red,1581526229210425371,9,1489,bottle,0.7073487639427185,-4.7123089156873865,4.234169179299521,0.6452289802150899,0.643670700787935,0.4418093915517125,1.489,695,375,37,110
1581526229543442479_0,lemonaid,1581526229543442479,0,1391,bottle,0.761279284954071,-5.414802801414714,2.88467145692862,0.9331544656679953,-0.943836665500192,0.1682147294719256,1.391,95,298,35,74
1581526229543442479_1,clutter,1581526229543442479,1,1328,cup,0.21341973543167114,-4.772229748995759,3.749488282393193,0.6647075487489607,0.12675829408710182,0.45584200392838603,1.328,513,424,36,62
1581526229543442479_10,coke,1581526229543442479,10,1462,bottle,0.7008758783340454,-4.526353051188025,4.432342396310163,0.6344243924758622,0.8406902691170162,0.45854311516492446,1.462,766,388,50,103
1581526229543442479_11,lemonaid,1581526229543442479,11,1062,bottle,0.7160126566886902,-4.662448926942945,3.451238620357332,0.793072608906261,-0.07593451053213826,0.38072938568171044,1.062,419,418,44,91
1581526229543442479_12,white_cup,1581526229543442479,12,1264,cup,0.6192871928215027,-4.646255619451406,3.833646628476495,0.6589342984211735,0.2628222789154042,0.47523352222698845,1.264,569,435,47,77
1581526229543442479_4,currant,1581526229543442479,4,1450,bottle,0.739588737487793,-5.347438564776078,3.140330510395357,0.9802729089778339,-0.6889497747951143,0.1076233716388594,1.45,208,255,30,110
1581526229543442479_5,mate,1581526229543442479,5,1427,bottle,0.6012594699859619,-5.154275399045125,3.414997078791886,0.9542958369878844,-0.35441456934504323,0.1390198200618608,1.427,329,275,33,95
1581526229543442479_7,mate,1581526229543442479,7,1512,bottle,0.6417046189308167,-4.987896031626535,3.799250826620942,0.77581321379776,0.06140765448264963,0.3035067848192717,1.512,485,323,34,111
1581526229543442479_8,white_cup,1581526229543442479,8,1067,cup,0.6858277320861816,-4.82852917361091,3.217221329499324,0.892136989181242,-0.3617160834669135,0.278433810195742,1.067,273,380,47,62
1581526229543442479_9,fritz_red,1581526229543442479,9,1512,bottle,0.7390502095222473,-4.701544677723406,4.234625468633865,0.6392285954762558,0.5817144605242364,0.44309318221840926,1.512,669,378,37,101
1581526229711054102_0,lemonaid,1581526229711054102,0,1382,bottle,0.7524402141571045,-5.41370507744501,2.891577616129395,0.9417658036817169,-0.9489165924355991,0.16131136263066398,1.382,90,293,37,79
1581526229711054102_1,mate,1581526229711054102,1,1430,bottle,0.5777790546417236,-5.156807390855089,3.409774903605329,0.9168690092410643,-0.37219670207482,0.17663678459350235,1.43,325,294,28,85
1581526229711054102_10,coke,1581526229711054102,10,1465,bottle,0.675400972366333,-4.525230710475114,4.432852440280832,0.6501851134685444,0.829950795836814,0.4418036052536518,1.465,758,384,56,97
1581526229711054102_11,lemonaid,1581526229711054102,11,1063,bottle,0.7465591430664062,-4.665817913091776,3.4501595424319826,0.791510407831886,-0.08670410990449959,0.3821151170049443,1.063,413,419,45,91
1581526229711054102_12,white_cup,1581526229711054102,12,1253,cup,0.6553212404251099,-4.637950938411153,3.823530710026687,0.6613672415059233,0.24852713126227619,0.4750659414015758,1.253,563,437,48,76
1581526229711054102_2,clutter,1581526229711054102,2,1020,cup,0.2590625286102295,-4.6638582149313,3.3300311413273733,0.7009266261474679,-0.18898112004154155,0.4837542230149234,1.02,353,512,53,27
1581526229711054102_5,currant,1581526229711054102,5,1444,bottle,0.6866933107376099,-5.348993185083559,3.141090674725512,0.9818098357191403,-0.7013512857562143,0.10731748470412933,1.444,202,256,30,107
1581526229711054102_7,mate,1581526229711054102,7,1441,bottle,0.6484301686286926,-4.928659332753254,3.767112481355225,0.7988568958826596,0.05154349282053598,0.29492366897703925,1.441,482,326,35,109
1581526229711054102_8,white_cup,1581526229711054102,8,1054,cup,0.732157826423645,-4.817221537306631,3.220549756237443,0.8963041352153862,-0.3614357629873795,0.27691551893075655,1.054,272,382,45,60
1581526229711054102_9,fritz_red,1581526229711054102,9,1524,bottle,0.6994746923446655,-4.718060658745234,4.2203996139366575,0.6358338011829336,0.5488110039961168,0.44403295035332896,1.524,657,374,35,107
1581526229877091296_0,clutter,1581526229877091296,0,1004,bottle,0.21480664610862732,-4.780694646774238,3.1614711245197125,0.7252482645078304,-0.4446988074865103,0.46227090420608224,1.004,215,499,50,39
1581526229877091296_10,white_cup,1581526229877091296,10,1199,cup,0.6609167456626892,-4.588936742294569,3.787123574336639,0.6962570978203372,0.1805178104892421,0.45079265324091844,1.199,536,434,50,78
1581526229877091296_3,currant,1581526229877091296,3,1394,bottle,0.6062424778938293,-5.337303922905972,3.154906798161691,1.0006077423547124,-0.763065231469984,0.09864659426997494,1.394,161,253,45,110
1581526229877091296_4,mate,1581526229877091296,4,1400,bottle,0.3417377173900604,-5.135198705461883,3.4531139606243118,0.9739875068690325,-0.4028239789583004,0.12458705664551961,1.4,299,269,51,98
1581526229877091296_6,mate,1581526229877091296,6,1427,bottle,0.4900406301021576,-4.913939979255748,3.764858695502432,0.8065243290249664,-0.02061881781545617,0.29003896620233444,1.427,452,325,40,109
1581526229877091296_7,white_cup,1581526229877091296,7,1056,cup,0.6875984072685242,-4.852711009998119,3.206713470731475,0.8763370951713366,-0.4477731578353239,0.29689977739146145,1.056,224,389,53,66
1581526229877091296_8,fritz_red,1581526229877091296,8,1545,bottle,0.3963349163532257,-4.701332497784554,4.223248582801008,0.6229399508591182,0.4779959948524597,0.4527833131081661,1.545,627,379,40,98
1581526229877091296_9,lemonaid,1581526229877091296,9,1069,bottle,0.6424631476402283,-4.684765670043332,3.441924362237158,0.7817768450111451,-0.158834398719888,0.39079778102634727,1.069,376,419,47,97
1581526230376514492_0,clutter,1581526230376514492,0,1828,bottle,0.22914505004882812,-4.135373386914172,4.840516590516023,0.8141044399759759,0.626036864064299,0.19776029372587092,1.828,631,284,68,89
1581526230376514492_1,mate,1581526230376514492,1,1339,bottle,0.6277456879615784,-4.968501019917181,3.7870766646484713,0.7892772973098576,-0.6184838974555799,0.3262157001670693,1.339,203,337,54,129
1581526230376514492_2,lemonaid,1581526230376514492,2,952,bottle,0.24411067366600037,-4.724310965471848,3.4741127776949643,0.8025313240476738,-0.5605785521414218,0.39425111326846224,0.952,128,450,67,88
1581526230376514492_3,white_cup,1581526230376514492,3,1222,cup,0.2724347710609436,-4.656310576793883,3.8043955433624843,0.6969959586929313,-0.33842141331587383,0.44518908698891474,1.222,296,429,68,75
1581526230611507284_0,clutter,1581526230611507284,0,1984,bottle,0.21325168013572693,-4.1740792380399885,4.8998059908373985,0.8304454267285961,0.22325072765448264,0.14817491883593345,1.984,510,262,62,96
1581526230743653753_0,clutter,1581526230743653753,0,1975,bottle,0.3688017725944519,-4.177019212550792,4.8803006931869275,0.8343655576890371,-0.01775963893843271,0.14606585972952837,1.975,452,266,46,87
1581526230845039560_0,clutter,1581526230845039560,0,1992,bottle,0.39113783836364746,-4.190112462482419,4.914570255274526,0.8401099996279268,-0.20891658230420154,0.13661152010475697,1.992,401,262,44,90
1581526231243866189_0,clutter,1581526231243866189,0,1795,bottle,0.35929808020591736,-4.197463324871963,4.976625551603885,0.8530723656607242,-0.9279620735782178,0.16489244942767478,1.795,175,271,50,97
1581526231376517412_0,clutter,1581526231376517412,0,1675,bottle,0.40928420424461365,-4.199564001132525,4.995581957433926,0.8671535585593931,-1.122428753203102,0.17579813824983634,1.675,88,272,59,109
1581526231910474840_0,clutter,1581526231910474840,0,2652,bottle,0.367179811000824,-3.1590175103506604,6.000417051618267,0.8691472416859661,-1.307429473731741,-0.032193811889011804,2.652,204,244,18,38
1581526232043509051_0,clutter,1581526232043509051,0,2401,bottle,0.2110385149717331,-3.4298635894840857,6.025627414707182,0.901469265863647,-1.622592342935114,-0.012314658693247238,2.401,101,250,27,34
1581526232043509051_1,clutter,1581526232043509051,1,2365,bottle,0.3657959997653961,-3.2007867190077164,5.775355777368972,0.918233297884959,-1.2849445111247828,-0.021858216027363243,2.365,175,247,22,36
1581526232710406132_0,mate,1581526232710406132,0,2029,bottle,0.6356748342514038,-3.152913471844319,5.7658920208014734,0.9502272976460309,-1.454791179108437,0.016274418756914183,2.029,79,243,26,62
1581526232710406132_1,fritz_coke,1581526232710406132,1,2615,bottle,0.3483908474445343,-2.6367220724445106,6.057300127584842,0.8459375954316847,-1.318536542173707,-0.0006743692569932045,2.615,199,254,16,31
1581526232810408715_0,fritz_coke,1581526232810408715,0,2561,bottle,0.36683323979377747,-2.6472264519390247,6.0626266830238,0.8612075793295642,-1.336537739230804,-0.00489659060122367,2.561,189,250,17,38
1581526233245348207_0,fritz_coke,1581526233245348207,0,2336,bottle,0.4049893021583557,-2.645713488706449,6.053834251231757,0.8696890974254908,-1.3631776705122705,0.03386614589212742,2.336,155,256,19,43
1581526233443540495_0,fritz_coke,1581526233443540495,0,2213,bottle,0.589056670665741,-2.6562992266675494,6.037950680992088,0.8619454216120384,-1.3688689417345856,0.06770876673515003,2.213,134,259,22,55
1581526233443540495_1,currant,1581526233443540495,1,2789,bottle,0.36853089928627014,-1.764463047294992,5.9207406202945805,0.8721711928291099,-0.6906005210191226,-0.06416422149098051,2.789,339,236,14,43
1581526233743507518_0,currant,1581526233743507518,0,2720,bottle,0.4382289946079254,-1.7207701307623573,5.979190478231643,0.8651887494096469,-0.6891742352064661,-0.04248292055178019,2.72,334,238,17,47
1581526233743507518_1,mate,1581526233743507518,1,2870,bottle,0.22415322065353394,-1.2706710615053305,5.682817949103197,0.7920027835679468,-0.16819626803332358,0.0006910471180547717,2.87,438,250,20,40
1581526233743507518_2,fritz_coke,1581526233743507518,2,2072,bottle,0.28122371435165405,-2.669916509005473,6.037290967779442,0.8346703746571819,-1.3652871022509199,0.12530646061454406,2.072,112,283,23,38
1581526233943406692_0,fritz_coke,1581526233943406692,0,1970,bottle,0.29148149490356445,-2.6634009675391868,6.062906594507083,0.9154739528225536,-1.4067526746607817,0.06422892499943558,1.97,82,266,23,43
1581526233943406692_1,currant,1581526233943406692,1,2322,bottle,0.4531526267528534,-1.8775362858824964,5.711060039426003,0.926953442188626,-0.6255853733095523,-0.021705481227281963,2.322,325,243,18,44
1581526233943406692_2,coke,1581526233943406692,2,2777,bottle,0.22245024144649506,-1.4657812769319478,5.912207109941461,0.8211824747751132,-0.5071941941164518,-0.009525267367304089,2.777,372,250,18,36
1581526233943406692_3,mate,1581526233943406692,3,2465,bottle,0.4117969274520874,-1.4589560093287701,5.433065215708862,0.8667720779400384,-0.14114758737272254,0.00965369753685684,2.465,440,247,18,50
